learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.45666666666666667,2.333333333333333,1.8888888888888888,8.67739094e-10,-3.42208650e-09,0.999999998264523,5990

0.3,0.45666666666666667,2.333333333333333,2.111111111111111,1.77698839e-09,-4.25338656e-09,0.9999999964460251,12606

0.3,0.45666666666666667,2.333333333333333,2.333333333333333,-1.92527459,-2.47546551,3830.452298295438,6170

0.3,0.45666666666666667,2.333333333333333,2.5555555555555554,-3.09677171,-0.50133759,10200.282940684174,11916

0.3,0.45666666666666667,2.333333333333333,2.7777777777777777,0.3065277,-3.10491231,1023.7588162421234,15191

0.3,0.45666666666666667,2.333333333333333,3.0,2.49710828,-1.90552673,6629.953946533272,13481

0.3,0.45666666666666667,2.5555555555555554,1.0,-2.84710030e-09,-1.01424958e-09,1.0000000056942007,5146

0.3,0.45666666666666667,2.5555555555555554,1.2222222222222223,3.84868515e-09,1.64820536e-09,0.9999999923026299,5060

0.3,0.45666666666666667,2.5555555555555554,1.4444444444444444,-4.65909419e-09,1.03934684e-09,1.0000000093181884,5380

0.3,0.45666666666666667,2.5555555555555554,1.6666666666666665,3.57503621e-09,2.58205483e-09,0.9999999928499281,6212

0.3,0.45666666666666667,2.5555555555555554,1.8888888888888888,-3.16308584e-09,-1.81235675e-12,1.0000000063261716,7544

0.3,0.45666666666666667,2.5555555555555554,2.111111111111111,-2.68175619,1.63523538,3101.1144453171923,5675

0.3,0.45666666666666667,2.5555555555555554,2.333333333333333,-2.37882854,-2.04949304,5953.233519506693,12434

0.3,0.45666666666666667,2.5555555555555554,2.5555555555555554,-2.6984467,-1.62333572,7943.492496518155,15207

0.3,0.45666666666666667,2.5555555555555554,2.7777777777777777,-0.46791196,-3.12087922,1117.5950765992166,5447

0.3,0.45666666666666667,2.5555555555555554,3.0,-1.41827024,2.74394298,59.496699303921645,5861

0.3,0.45666666666666667,2.7777777777777777,1.0,-4.93980458e-09,7.84337354e-10,1.0000000098796091,5366

0.3,0.45666666666666667,2.7777777777777777,1.2222222222222223,-2.43272990e-09,2.27125088e-09,1.00000000486546,5448

0.3,0.45666666666666667,2.7777777777777777,1.4444444444444444,2.93316642e-09,-8.07940682e-10,0.9999999941336674,5061

0.3,0.45666666666666667,2.7777777777777777,1.6666666666666665,-9.52159983e-10,-2.40919161e-09,1.0000000019043205,6921

0.3,0.45666666666666667,2.7777777777777777,1.8888888888888888,-1.24980305e-09,2.22329468e-09,1.0000000024996067,7831

0.3,0.45666666666666667,2.7777777777777777,2.111111111111111,-0.49194018,3.09756448,817.6478008914776,5429

0.3,0.45666666666666667,2.7777777777777777,2.333333333333333,1.70754883,2.61263614,9.686789382533787,11209

0.3,0.45666666666666667,2.7777777777777777,2.5555555555555554,-0.01780885,-3.13004645,980.9535631913303,15685

0.3,0.45666666666666667,2.7777777777777777,2.7777777777777777,1.30961205,2.85737919,130.57975408800536,5014

0.3,0.45666666666666667,2.7777777777777777,3.0,-5.96232519,-1.82671173,139745.2613382409,6054

0.3,0.45666666666666667,3.0,1.0,1.16083413e-09,4.36590463e-09,0.9999999976783337,5561

0.3,0.45666666666666667,3.0,1.2222222222222223,2.36522334e-09,-1.23851191e-09,0.9999999952695534,5905

0.3,0.45666666666666667,3.0,1.4444444444444444,7.79149278e-10,4.05578780e-09,0.9999999984417031,7804

0.3,0.45666666666666667,3.0,1.6666666666666665,3.82863264e-09,9.81819096e-10,0.9999999923427348,16388

0.3,0.45666666666666667,3.0,1.8888888888888888,2.70801711,1.57772225,3315.6500924055126,6156

0.3,0.45666666666666667,3.0,2.111111111111111,-2.70924133,1.57097657,3341.9084532501774,5034

0.3,0.45666666666666667,3.0,2.333333333333333,-2.27894131,2.18301792,917.095940156278,5054

0.3,0.45666666666666667,3.0,2.5555555555555554,-0.89117597,-2.97107589,1421.30274052021,5677

0.3,0.45666666666666667,3.0,2.7777777777777777,-0.95935063,-3.0776433,1602.2370079383743,6084

0.3,0.45666666666666667,3.0,3.0,-5.19368789,3.93962035,53098.44081459063,9088

0.3,0.5133333333333334,1.0,1.0,-2.69743469e-09,1.95433804e-09,1.0000000053948699,5074

0.3,0.5133333333333334,1.0,1.2222222222222223,3.03451186,0.80107515,7072.218694301365,5710

0.3,0.5133333333333334,1.0,1.4444444444444444,-1.73837032,-2.61307773,3182.831437029584,5296

0.3,0.5133333333333334,1.0,1.6666666666666665,-1.61518742,2.6909493,7.513556401711927,8828

0.3,0.5133333333333334,1.0,1.8888888888888888,-0.93429815,2.99621243,454.58154269922807,9482

0.3,0.5133333333333334,1.0,2.111111111111111,-4.43187215e-09,-3.89627381e-10,1.0000000088637444,5089

0.3,0.5133333333333334,1.0,2.333333333333333,-2.95124048e-09,-1.81179263e-09,1.0000000059024814,5319

0.3,0.5133333333333334,1.0,2.5555555555555554,-3.58719201e-09,-2.27537704e-09,1.0000000071743846,5099

0.3,0.5133333333333334,1.0,2.7777777777777777,-8.97106312e-10,3.30210250e-09,1.0000000017942139,5147

0.3,0.5133333333333334,1.0,3.0,-1.66003240e-09,-2.20518012e-09,1.0000000033200651,5223

0.3,0.5133333333333334,1.2222222222222223,1.0,2.26865634e-09,-2.83343737e-09,0.999999995462688,5149

0.3,0.5133333333333334,1.2222222222222223,1.2222222222222223,3.42628042e-09,-3.11858764e-09,0.9999999931474403,5038

0.3,0.5133333333333334,1.2222222222222223,1.4444444444444444,-3.08925895,0.55368752,8098.4323448427085,8266

0.3,0.5133333333333334,1.2222222222222223,1.6666666666666665,1.94565405,2.46260226,175.91854353565688,6362

0.3,0.5133333333333334,1.2222222222222223,1.8888888888888888,2.66062567e-09,-2.63565704e-09,0.9999999946787492,5196

0.3,0.5133333333333334,1.2222222222222223,2.111111111111111,-2.70512392e-09,1.26291753e-09,1.000000005410248,7096

0.3,0.5133333333333334,1.2222222222222223,2.333333333333333,-1.83161362e-09,3.77477295e-09,1.0000000036632284,5085

0.3,0.5133333333333334,1.2222222222222223,2.5555555555555554,-8.33880221e-10,-2.88569713e-09,1.0000000016677615,5188

0.3,0.5133333333333334,1.2222222222222223,2.7777777777777777,1.83842495e-09,2.46725869e-09,0.9999999963231506,5602

0.3,0.5133333333333334,1.2222222222222223,3.0,1.71350505e-09,2.72470737e-09,0.9999999965729908,5269

0.3,0.5133333333333334,1.4444444444444444,1.0,-0.83321884,3.02588709,547.0121461340643,9956

0.3,0.5133333333333334,1.4444444444444444,1.2222222222222223,-2.38626237,2.03857912,1347.8583375180256,16537

0.3,0.5133333333333334,1.4444444444444444,1.4444444444444444,2.23974898,-2.19856692,5207.2206910361465,10495

0.3,0.5133333333333334,1.4444444444444444,1.6666666666666665,3.94938145e-09,-2.79422798e-09,0.9999999921012378,5814

0.3,0.5133333333333334,1.4444444444444444,1.8888888888888888,-1.57984111e-09,-4.51557649e-09,1.0000000031596843,5504

0.3,0.5133333333333334,1.4444444444444444,2.111111111111111,-2.35599326e-09,-1.38886334e-09,1.0000000047119866,5303

0.3,0.5133333333333334,1.4444444444444444,2.333333333333333,2.87558965e-09,-6.36327164e-10,0.9999999942488207,5790

0.3,0.5133333333333334,1.4444444444444444,2.5555555555555554,-6.35273421e-10,5.18923105e-09,1.0000000012705494,5705

0.3,0.5133333333333334,1.4444444444444444,2.7777777777777777,-5.11924647e-09,-7.78808441e-10,1.0000000102384927,5233

0.3,0.5133333333333334,1.4444444444444444,3.0,2.71667985e-09,-3.87493781e-10,0.9999999945666402,8977

0.3,0.5133333333333334,1.6666666666666665,1.0,-1.60751251e-10,4.01873107e-09,1.000000000321504,5071

0.3,0.5133333333333334,1.6666666666666665,1.2222222222222223,-3.87201223e-09,1.01106391e-09,1.0000000077440245,5102

0.3,0.5133333333333334,1.6666666666666665,1.4444444444444444,-1.97155801e-09,2.26022228e-09,1.0000000039431165,5089

0.3,0.5133333333333334,1.6666666666666665,1.6666666666666665,-2.23465942e-09,2.74268331e-09,1.0000000044693194,5177

0.3,0.5133333333333334,1.6666666666666665,1.8888888888888888,-2.67470791e-09,1.59594672e-09,1.0000000053494162,5420

0.3,0.5133333333333334,1.6666666666666665,2.111111111111111,-1.64163812e-09,-3.18253565e-09,1.0000000032832774,5708

0.3,0.5133333333333334,1.6666666666666665,2.333333333333333,3.01800925e-10,-3.72557986e-09,0.9999999993963996,5967

0.3,0.5133333333333334,1.6666666666666665,2.5555555555555554,-3.81757497e-09,-3.10421147e-09,1.0000000076351507,5231

0.3,0.5133333333333334,1.6666666666666665,2.7777777777777777,-2.36296911e-09,4.16384254e-09,1.00000000472594,5617

0.3,0.5133333333333334,1.6666666666666665,3.0,0.20701692,-3.1308821,1007.890178284081,6624

0.3,0.5133333333333334,1.8888888888888888,1.0,3.04771137,-0.74925509,10079.935426916993,7009

0.3,0.5133333333333334,1.8888888888888888,1.2222222222222223,-2.04393505e-10,-2.82100202e-09,1.0000000004087881,5147

