learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.4,2.111111111111111,3.0,0.07283656,1.03454193,106.79246476144934,5501

0.3,0.4,2.333333333333333,1.0,-7.31994406e-06,1.00000903e+00,101.00182046280689,11467

0.3,0.4,2.333333333333333,1.2222222222222223,-1.81597187e-05,9.99996054e-01,100.99924707256747,21826

0.3,0.4,2.333333333333333,1.4444444444444444,1.01829858e-06,9.99992944e-01,100.99858675714769,9099

0.3,0.4,2.333333333333333,1.6666666666666665,1.42326425e-05,1.00001532e+00,101.0030355373993,12086

0.3,0.4,2.333333333333333,1.8888888888888888,5.33211023e-04,1.00076328e+00,101.15159045796773,7559

0.3,0.4,2.333333333333333,2.111111111111111,0.00489564,1.00151232,101.28812450549559,8120

0.3,0.4,2.333333333333333,2.333333333333333,-0.01553357,0.99047417,99.08742367993007,12248

0.3,0.4,2.333333333333333,2.5555555555555554,0.07380886,0.96395075,92.73063111413767,6403

0.3,0.4,2.333333333333333,2.7777777777777777,-0.07901846,1.02565056,105.08327111467351,5311

0.3,0.4,2.333333333333333,3.0,-0.03405709,0.91752588,85.04193759211726,5330

0.3,0.4,2.5555555555555554,1.0,-2.03462961e-06,9.99984294e-01,100.99686284648749,13641

0.3,0.4,2.5555555555555554,1.2222222222222223,7.19058203e-05,9.99970458e-01,100.993946768696,6920

0.3,0.4,2.5555555555555554,1.4444444444444444,6.48928171e-04,9.99586247e-01,100.91588486219122,5639

0.3,0.4,2.5555555555555554,1.6666666666666665,0.00246889,0.99933498,100.86089054799945,6309

0.3,0.4,2.5555555555555554,1.8888888888888888,0.00279119,1.00422705,101.84005773958332,5049

0.3,0.4,2.5555555555555554,2.111111111111111,-0.01210325,0.99235722,99.47256591762849,8022

0.3,0.4,2.5555555555555554,2.333333333333333,0.01681605,1.00738786,102.39271421925041,5018

0.3,0.4,2.5555555555555554,2.5555555555555554,-0.00901673,0.99562402,100.12864526435943,5112

0.3,0.4,2.5555555555555554,2.7777777777777777,0.00467176,0.9265775,86.84121942751462,8215

0.3,0.4,2.5555555555555554,3.0,-0.05137533,0.95715116,92.21465542631825,5008

0.3,0.4,2.7777777777777777,1.0,2.04230180e-05,1.00005461e+00,101.01088045829961,10055

0.3,0.4,2.7777777777777777,1.2222222222222223,-6.59874582e-05,1.00006513e+00,101.01315846884613,17129

0.3,0.4,2.7777777777777777,1.4444444444444444,0.00131098,0.99978252,100.95354580326874,9833

0.3,0.4,2.7777777777777777,1.6666666666666665,0.00239705,1.00640311,102.27877759163687,12780

0.3,0.4,2.7777777777777777,1.8888888888888888,-0.01134957,1.01242076,103.49632582762176,15090

0.3,0.4,2.7777777777777777,2.111111111111111,0.04269422,0.98904596,98.3773923318427,5022

0.3,0.4,2.7777777777777777,2.333333333333333,-0.00374125,1.03919036,108.99624880329645,6330

0.3,0.4,2.7777777777777777,2.5555555555555554,0.04995438,1.0151167,103.44276817724052,5055

0.3,0.4,2.7777777777777777,2.7777777777777777,-0.03725952,1.18440733,141.02931736490353,6021

0.3,0.4,2.7777777777777777,3.0,0.20099821,0.77175712,54.12668615831545,5695

0.3,0.4,3.0,1.0,2.52113842e-04,9.99996694e-01,100.99882186571244,15491

0.3,0.4,3.0,1.2222222222222223,8.56888078e-04,1.00014663e+00,101.02746830383293,6775

0.3,0.4,3.0,1.4444444444444444,-0.00567271,1.00806695,102.62478668234053,5952

0.3,0.4,3.0,1.6666666666666665,-0.00431858,0.99548389,100.103760296062,7121

0.3,0.4,3.0,1.8888888888888888,-0.00521415,0.96439433,94.01085479573942,9720

0.3,0.4,3.0,2.111111111111111,-0.00720365,0.99208782,99.4279872771227,5252

0.3,0.4,3.0,2.333333333333333,0.04454154,0.98455987,97.45844538650306,5013

0.3,0.4,3.0,2.5555555555555554,0.07204604,0.9961207,99.05533938690456,5123

0.3,0.4,3.0,2.7777777777777777,-0.08914525,0.9541282,90.71214762255326,5971

0.3,0.4,3.0,3.0,-0.358555,0.30882883,5.09529589729248,5110

0.3,0.45666666666666667,1.0,1.0,1.58307659e-05,1.00000964e+00,101.00189565412943,11894

0.3,0.45666666666666667,1.0,1.2222222222222223,-4.58337360e-06,1.00001794e+00,101.00359697209511,10167

0.3,0.45666666666666667,1.0,1.4444444444444444,-1.94052133e-07,1.00000051e+00,101.00010225953048,18232

0.3,0.45666666666666667,1.0,1.6666666666666665,-4.28140141e-06,1.00000055e+00,101.00011807091855,11589

0.3,0.45666666666666667,1.0,1.8888888888888888,-1.05025842e-05,9.99999838e-01,100.99998850169469,7205

0.3,0.45666666666666667,1.0,2.111111111111111,-1.40929974e-05,1.00000162e+00,101.00035176469528,6400

0.3,0.45666666666666667,1.0,2.333333333333333,-1.90235256e-06,1.00000865e+00,101.0017340162292,13923

0.3,0.45666666666666667,1.0,2.5555555555555554,1.56126133e-05,9.99992537e-01,100.99847605882549,13893

0.3,0.45666666666666667,1.0,2.7777777777777777,3.15692737e-05,1.00002954e+00,101.00584398177354,6652

0.3,0.45666666666666667,1.0,3.0,1.10414536e-04,9.99961459e-01,100.9920687490135,11417

0.3,0.45666666666666667,1.2222222222222223,1.0,-2.29910545e-05,9.99960184e-01,100.99208286107445,6140

0.3,0.45666666666666667,1.2222222222222223,1.2222222222222223,2.06725148e-05,9.99978753e-01,100.99570913800748,13091

0.3,0.45666666666666667,1.2222222222222223,1.4444444444444444,-6.77653787e-06,9.99999833e-01,100.99998011166169,12476

0.3,0.45666666666666667,1.2222222222222223,1.6666666666666665,-7.64366632e-06,1.00000127e+00,101.00026937636588,15518

0.3,0.45666666666666667,1.2222222222222223,1.8888888888888888,-1.11186011e-05,9.99992377e-01,100.99849764277177,10956

0.3,0.45666666666666667,1.2222222222222223,2.111111111111111,-4.12696568e-05,1.00000333e+00,101.00074810191617,6303

0.3,0.45666666666666667,1.2222222222222223,2.333333333333333,-2.33546775e-05,9.99992363e-01,100.99851926201625,6930

0.3,0.45666666666666667,1.2222222222222223,2.5555555555555554,-2.83148346e-05,9.99967070e-01,100.99347050911565,15872

0.3,0.45666666666666667,1.2222222222222223,2.7777777777777777,5.71995155e-05,9.99986403e-01,100.99716555564149,17247

0.3,0.45666666666666667,1.2222222222222223,3.0,-3.60222081e-04,9.99965708e-01,100.99383634069277,17720

0.3,0.45666666666666667,1.4444444444444444,1.0,1.67923563e-05,9.99996794e-01,100.99932514782462,7487

0.3,0.45666666666666667,1.4444444444444444,1.2222222222222223,1.16657442e-05,9.99995081e-01,100.99899286374503,11450

0.3,0.45666666666666667,1.4444444444444444,1.4444444444444444,6.51897742e-06,1.00000905e+00,101.00179793275925,7811

0.3,0.45666666666666667,1.4444444444444444,1.6666666666666665,5.17923408e-06,9.99994661e-01,100.99892179348228,9051

0.3,0.45666666666666667,1.4444444444444444,1.8888888888888888,3.9347703e-06,9.9998954e-01,100.99790011928023,8284

0.3,0.45666666666666667,1.4444444444444444,2.111111111111111,1.57687535e-05,9.99989967e-01,100.99796176268313,13628

0.3,0.45666666666666667,1.4444444444444444,2.333333333333333,-6.97882773e-05,9.99976784e-01,100.99549536629725,8160

0.3,0.45666666666666667,1.4444444444444444,2.5555555555555554,-2.21246253e-06,9.99910839e-01,100.98217305105493,13413

0.3,0.45666666666666667,1.4444444444444444,2.7777777777777777,-7.20768668e-06,9.99821963e-01,100.96441020460593,12205

0.3,0.45666666666666667,1.4444444444444444,3.0,3.38627132e-04,9.99709982e-01,100.94130471753579,10409

0.3,0.45666666666666667,1.6666666666666665,1.0,1.25503161e-05,1.00001787e+00,101.00354850666038,9469

0.3,0.45666666666666667,1.6666666666666665,1.2222222222222223,-2.53754641e-06,1.00000216e+00,101.00043638172424,17659

0.3,0.45666666666666667,1.6666666666666665,1.4444444444444444,8.37096767e-06,9.99997670e-01,100.99951730795765,11699

0.3,0.45666666666666667,1.6666666666666665,1.6666666666666665,9.82373948e-06,9.99994328e-01,100.99884600019062,10353

0.3,0.45666666666666667,1.6666666666666665,1.8888888888888888,-1.07363812e-05,9.99996638e-01,100.99934910501739,8351

0.3,0.45666666666666667,1.6666666666666665,2.111111111111111,-1.74889146e-05,1.00002901e+00,101.00583701028579,9165

0.3,0.45666666666666667,1.6666666666666665,2.333333333333333,7.66625824e-05,9.99945232e-01,100.98889227530528,13606

0.3,0.45666666666666667,1.6666666666666665,2.5555555555555554,2.62080914e-04,1.00040822e+00,101.0811225425524,8126

0.3,0.45666666666666667,1.6666666666666665,2.7777777777777777,0.00120939,1.00118507,101.2344434635557,9980

0.3,0.45666666666666667,1.6666666666666665,3.0,0.00771834,0.99091627,99.16432222223293,8931

0.3,0.45666666666666667,1.8888888888888888,1.0,7.85557061e-06,9.99993779e-01,100.9987399905979,9722

0.3,0.45666666666666667,1.8888888888888888,1.2222222222222223,1.41405059e-05,1.00000583e+00,101.00113780375737,6511

0.3,0.45666666666666667,1.8888888888888888,1.4444444444444444,-1.60801322e-05,9.99982289e-01,100.99648986019437,6287

0.3,0.45666666666666667,1.8888888888888888,1.6666666666666665,-6.86592417e-06,1.00000613e+00,101.00124014021736,16778

0.3,0.45666666666666667,1.8888888888888888,1.8888888888888888,5.02755599e-07,1.00001289e+00,101.00257726466015,11213

0.3,0.45666666666666667,1.8888888888888888,2.111111111111111,-5.60403558e-05,1.00002792e+00,101.00569484049447,7294

0.3,0.45666666666666667,1.8888888888888888,2.333333333333333,1.36721168e-05,1.00009007e+00,101.01798797491138,12892

0.3,0.45666666666666667,1.8888888888888888,2.5555555555555554,-0.00219146,1.00009372,101.02217158264214,12433

0.3,0.45666666666666667,1.8888888888888888,2.7777777777777777,-0.00187672,1.02131664,105.31180455947619,8721

0.3,0.45666666666666667,1.8888888888888888,3.0,0.03221461,0.97771388,96.32622894092898,5020

0.3,0.45666666666666667,2.111111111111111,1.0,-1.10775254e-05,1.00000107e+00,101.00023689883047,7333

0.3,0.45666666666666667,2.111111111111111,1.2222222222222223,5.50212572e-06,1.00001342e+00,101.00267367317755,13268

0.3,0.45666666666666667,2.111111111111111,1.4444444444444444,1.41039139e-05,1.00001400e+00,101.00277181244655,16427

0.3,0.45666666666666667,2.111111111111111,1.6666666666666665,2.07348469e-05,9.99985524e-01,100.99706322481306,7487

0.3,0.45666666666666667,2.111111111111111,1.8888888888888888,1.19692668e-05,9.99899694e-01,100.9799158252927,10839

0.3,0.45666666666666667,2.111111111111111,2.111111111111111,2.27544651e-04,9.99895011e-01,100.97853798331091,11936

0.3,0.45666666666666667,2.111111111111111,2.333333333333333,0.00522238,1.00341003,101.66727903381766,5706

0.3,0.45666666666666667,2.111111111111111,2.5555555555555554,0.00660553,1.00150404,101.2791265101512,24562

0.3,0.45666666666666667,2.111111111111111,2.7777777777777777,-0.04270569,1.05605176,112.22689929256265,5213

0.3,0.45666666666666667,2.111111111111111,3.0,0.09259703,0.88529109,77.68662793807044,13227

0.3,0.45666666666666667,2.333333333333333,1.0,-5.07403393e-06,1.00000374e+00,101.00075876086817,11009

0.3,0.45666666666666667,2.333333333333333,1.2222222222222223,1.79051019e-05,1.00000998e+00,101.00195946559361,8820

0.3,0.45666666666666667,2.333333333333333,1.4444444444444444,-1.31350315e-05,9.99985999e-01,100.99722609105547,16387

0.3,0.45666666666666667,2.333333333333333,1.6666666666666665,2.93026552e-04,1.00004591e+00,101.00857999824579,8088

0.3,0.45666666666666667,2.333333333333333,1.8888888888888888,-0.00102746,0.99975602,100.95305537378532,8915

0.3,0.45666666666666667,2.333333333333333,2.111111111111111,7.57128787e-04,9.97376226e-01,100.47430551964693,9340

0.3,0.45666666666666667,2.333333333333333,2.333333333333333,0.00890791,1.0105707,103.09154019435248,11645

0.3,0.45666666666666667,2.333333333333333,2.5555555555555554,0.02107072,0.96854597,94.680449401291,10384

0.3,0.45666666666666667,2.333333333333333,2.7777777777777777,0.03201347,1.05883127,112.8324376205606,5303

0.3,0.45666666666666667,2.333333333333333,3.0,0.13281632,0.81488559,64.31203257513835,5996

0.3,0.45666666666666667,2.5555555555555554,1.0,-1.00953393e-05,9.99979488e-01,100.99591774346261,11237

0.3,0.45666666666666667,2.5555555555555554,1.2222222222222223,-2.55657501e-05,9.99972696e-01,100.99459021983192,21281

0.3,0.45666666666666667,2.5555555555555554,1.4444444444444444,-1.70171250e-04,9.99899068e-01,100.98014928964396,6932

0.3,0.45666666666666667,2.5555555555555554,1.6666666666666665,-3.06962459e-04,9.99948246e-01,100.9902445682696,13298

0.3,0.45666666666666667,2.5555555555555554,1.8888888888888888,2.53139514e-04,1.00146968e+00,101.2936323055234,13094

0.3,0.45666666666666667,2.5555555555555554,2.111111111111111,0.01300322,0.99702465,100.3462649706964,6623

0.3,0.45666666666666667,2.5555555555555554,2.333333333333333,0.0245024,0.99679076,100.19112542804203,5636

0.3,0.45666666666666667,2.5555555555555554,2.5555555555555554,-0.13872425,0.82132169,65.629487414691,5638

0.3,0.45666666666666667,2.5555555555555554,2.7777777777777777,0.02807737,1.02077926,104.98278176224991,5466

0.3,0.45666666666666667,2.5555555555555554,3.0,0.07981143,0.97783717,95.22162048094833,10190

0.3,0.45666666666666667,2.7777777777777777,1.0,2.81957617e-06,9.99898983e-01,100.97979204390228,7852

0.3,0.45666666666666667,2.7777777777777777,1.2222222222222223,6.20027760e-06,9.99972838e-01,100.99455531780988,15440

0.3,0.45666666666666667,2.7777777777777777,1.4444444444444444,-3.48675368e-04,9.99938293e-01,100.98833210859092,12871

0.3,0.45666666666666667,2.7777777777777777,1.6666666666666665,-0.00484844,1.0005313,101.11130503250357,9149

0.3,0.45666666666666667,2.7777777777777777,1.8888888888888888,-0.00116302,0.9892055,98.85481100359064,5035

0.3,0.45666666666666667,2.7777777777777777,2.111111111111111,-0.01793694,0.97402851,95.84668396419906,9795

0.3,0.45666666666666667,2.7777777777777777,2.333333333333333,-0.02856764,1.03122554,107.23231010969211,6630

0.3,0.45666666666666667,2.7777777777777777,2.5555555555555554,0.0508346,0.98298663,97.01981506952458,6374

0.3,0.45666666666666667,2.7777777777777777,2.7777777777777777,-0.09037977,0.98205297,96.03402300303893,6028

0.3,0.45666666666666667,2.7777777777777777,3.0,-0.08519159,0.87151006,75.87087100281175,8073

0.3,0.45666666666666667,3.0,1.0,-5.91770536e-06,9.99927466e-01,100.9855055883368,12122

0.3,0.45666666666666667,3.0,1.2222222222222223,-1.50636323e-04,9.99817322e-01,100.96376443126739,12670

0.3,0.45666666666666667,3.0,1.4444444444444444,-0.00145661,0.99961993,100.92649076327046,8846

0.3,0.45666666666666667,3.0,1.6666666666666665,-0.00611147,0.99755683,100.51677139617362,5936

0.3,0.45666666666666667,3.0,1.8888888888888888,-0.01528761,0.97941208,96.90983602623349,5447

0.3,0.45666666666666667,3.0,2.111111111111111,0.02384789,0.99484693,99.81178879931106,7060

0.3,0.45666666666666667,3.0,2.333333333333333,-0.2780769,0.78572239,51.81591679959852,5120

0.3,0.45666666666666667,3.0,2.5555555555555554,-0.12744402,0.93126818,84.99842560647353,5019

0.3,0.45666666666666667,3.0,2.7777777777777777,-0.02384784,0.87928972,78.26332433534843,13721

0.3,0.45666666666666667,3.0,3.0,0.04912091,0.92462763,85.95217900710558,7176

0.3,0.5133333333333334,1.0,1.0,8.82588483e-05,9.99944581e-01,100.98873852602853,7570

0.3,0.5133333333333334,1.0,1.2222222222222223,-4.58762939e-06,1.00001021e+00,101.00205043686641,15351

0.3,0.5133333333333334,1.0,1.4444444444444444,-1.75054323e-05,1.00001158e+00,101.00235057187366,6779

0.3,0.5133333333333334,1.0,1.6666666666666665,2.38769797e-06,1.00000261e+00,101.00051794665883,13632

0.3,0.5133333333333334,1.0,1.8888888888888888,3.69835736e-06,1.00000441e+00,101.00087528113794,9671

0.3,0.5133333333333334,1.0,2.111111111111111,1.16435915e-05,9.99994180e-01,100.99881272630915,7820

0.3,0.5133333333333334,1.0,2.333333333333333,3.41036295e-06,9.99996661e-01,100.99932532325771,14855

0.3,0.5133333333333334,1.0,2.5555555555555554,-1.54531989e-05,9.99994448e-01,100.9989204038772,17546

0.3,0.5133333333333334,1.0,2.7777777777777777,4.34292654e-06,1.00000209e+00,101.00040966209916,9902

0.3,0.5133333333333334,1.0,3.0,-3.99764927e-05,1.00000715e+00,101.00150914365318,9496

0.3,0.5133333333333334,1.2222222222222223,1.0,-1.56371986e-05,9.99998692e-01,100.99976962926075,23381

0.3,0.5133333333333334,1.2222222222222223,1.2222222222222223,-9.08698569e-06,1.00000592e+00,101.00120315890027,15372

0.3,0.5133333333333334,1.2222222222222223,1.4444444444444444,2.08958302e-06,1.00000419e+00,101.00083459295126,10462

0.3,0.5133333333333334,1.2222222222222223,1.6666666666666665,2.23910523e-05,1.00001028e+00,101.00201045572116,14797

0.3,0.5133333333333334,1.2222222222222223,1.8888888888888888,2.71235953e-05,1.00000361e+00,101.0006676641664,5395

0.3,0.5133333333333334,1.2222222222222223,2.111111111111111,1.03288903e-05,9.99996685e-01,100.99931628569557,12151

0.3,0.5133333333333334,1.2222222222222223,2.333333333333333,2.77807364e-05,9.99986511e-01,100.99724651730816,6216

0.3,0.5133333333333334,1.2222222222222223,2.5555555555555554,-3.17048497e-06,1.00000400e+00,101.00080535138319,9625

0.3,0.5133333333333334,1.2222222222222223,2.7777777777777777,-4.81109106e-06,1.00001749e+00,101.00350803859574,8217

0.3,0.5133333333333334,1.2222222222222223,3.0,-9.15206030e-05,1.00006982e+00,101.01414641287676,19377

0.3,0.5133333333333334,1.4444444444444444,1.0,1.7695950e-06,1.0000032e+00,101.00063662859337,16267

0.3,0.5133333333333334,1.4444444444444444,1.2222222222222223,-4.80315426e-06,9.99996176e-01,100.99924473143062,12298

0.3,0.5133333333333334,1.4444444444444444,1.4444444444444444,7.35464608e-06,1.00000035e+00,101.0000559188723,11273

0.3,0.5133333333333334,1.4444444444444444,1.6666666666666665,-4.81514997e-06,1.00000649e+00,101.00130726996642,19042

0.3,0.5133333333333334,1.4444444444444444,1.8888888888888888,-2.60101012e-07,9.99986997e-01,100.99740000961161,11436

0.3,0.5133333333333334,1.4444444444444444,2.111111111111111,-3.82917622e-06,1.00000381e+00,101.00077002828482,12020

0.3,0.5133333333333334,1.4444444444444444,2.333333333333333,3.48908501e-05,9.99961737e-01,100.99227748808788,5298

0.3,0.5133333333333334,1.4444444444444444,2.5555555555555554,1.60044237e-07,9.99965551e-01,100.99311002858876,10887

0.3,0.5133333333333334,1.4444444444444444,2.7777777777777777,9.12906783e-05,1.00024467e+00,101.04875590700868,13422

0.3,0.5133333333333334,1.4444444444444444,3.0,-8.32015935e-04,1.00038137e+00,101.07781515564764,7327

0.3,0.5133333333333334,1.6666666666666665,1.0,-1.09415228e-05,1.00000164e+00,101.00034999463273,11416

0.3,0.5133333333333334,1.6666666666666665,1.2222222222222223,-1.00694855e-05,1.00000574e+00,101.00116756597477,19190

0.3,0.5133333333333334,1.6666666666666665,1.4444444444444444,-3.34672082e-06,1.00000443e+00,101.00089227096603,7231

0.3,0.5133333333333334,1.6666666666666665,1.6666666666666665,-1.54344074e-05,9.99992394e-01,100.9985095375473,14096

0.3,0.5133333333333334,1.6666666666666665,1.8888888888888888,-2.05709347e-05,1.00000235e+00,101.00051029911121,12416

0.3,0.5133333333333334,1.6666666666666665,2.111111111111111,-8.27717658e-05,1.00000302e+00,101.00076735562104,7970

0.3,0.5133333333333334,1.6666666666666665,2.333333333333333,-2.82031422e-05,1.00005716e+00,101.01148940926008,9396

0.3,0.5133333333333334,1.6666666666666665,2.5555555555555554,-1.63474231e-04,9.99783528e-01,100.95703194667328,10879

0.3,0.5133333333333334,1.6666666666666665,2.7777777777777777,3.40709762e-04,1.00004477e+00,101.00825059184892,11202

0.3,0.5133333333333334,1.6666666666666665,3.0,1.8166307e-04,9.9865080e-01,100.72997209002831,8299

0.3,0.5133333333333334,1.8888888888888888,1.0,-3.32455714e-06,1.00000316e+00,101.00063825695003,11178

0.3,0.5133333333333334,1.8888888888888888,1.2222222222222223,-4.50114336e-06,9.99990807e-01,100.99817041563666,12717

0.3,0.5133333333333334,1.8888888888888888,1.4444444444444444,-7.57085932e-06,1.00001255e+00,101.002525656354,18809

0.3,0.5133333333333334,1.8888888888888888,1.6666666666666665,-9.29471707e-07,1.00000541e+00,101.00108390233866,11245

0.3,0.5133333333333334,1.8888888888888888,1.8888888888888888,-4.98903019e-05,9.99967272e-01,100.99355371971443,12623

0.3,0.5133333333333334,1.8888888888888888,2.111111111111111,-6.71946256e-05,9.99984280e-01,100.99698949743971,6090

0.3,0.5133333333333334,1.8888888888888888,2.333333333333333,-4.68307092e-04,9.99990545e-01,100.99900205381066,10323

0.3,0.5133333333333334,1.8888888888888888,2.5555555555555554,-6.87097533e-04,9.99780424e-01,100.95736994580187,14742

0.3,0.5133333333333334,1.8888888888888888,2.7777777777777777,-0.00728956,1.00242231,101.48902717601804,9808

0.3,0.5133333333333334,1.8888888888888888,3.0,0.02533574,1.02298912,105.46935371223006,8630

0.3,0.5133333333333334,2.111111111111111,1.0,1.566768e-05,9.999835e-01,100.99666854780773,13560

0.3,0.5133333333333334,2.111111111111111,1.2222222222222223,4.07934592e-06,1.00000337e+00,101.0006651751741,8010

0.3,0.5133333333333334,2.111111111111111,1.4444444444444444,8.39534898e-06,9.99983530e-01,100.99668920728833,12740

