learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.4,2.5555555555555554,1.8888888888888888,-0.06545099,0.03529583,1.23136019558323,15059

0.3,0.4,2.5555555555555554,2.111111111111111,3.0892684,4.35920007,2692.1437730262105,7049

0.3,0.4,2.5555555555555554,2.333333333333333,-2.91124296,13.3710202,2412.070649211456,6241

0.3,0.4,2.5555555555555554,2.5555555555555554,-6.01421077,-0.24490027,132659.02049140356,7505

0.3,0.4,2.5555555555555554,2.7777777777777777,25.26408156,8.86615538,39615989.18059177,6342

0.3,0.4,2.5555555555555554,3.0,9.08610022,13.51022143,476814.14869469596,13204

0.3,0.4,2.7777777777777777,1.0,-6.04786176e-09,-1.41799039e-08,1.0000000120957437,5033

0.3,0.4,2.7777777777777777,1.2222222222222223,-2.98476534e-09,1.43768720e-08,1.0000000059695513,5856

0.3,0.4,2.7777777777777777,1.4444444444444444,5.43300755e-09,-7.49343225e-09,0.9999999891339905,5030

0.3,0.4,2.7777777777777777,1.6666666666666665,-3.26718859,-4.3736024,22662.811540141756,5796

0.3,0.4,2.7777777777777777,1.8888888888888888,3.20385188,4.58799013,3227.322877535962,6706

0.3,0.4,2.7777777777777777,2.111111111111111,-3.2533105,-4.48253187,22718.21685101906,9050

0.3,0.4,2.7777777777777777,2.333333333333333,3.20621541,4.5134104,3330.0121584884437,16172

0.3,0.4,2.7777777777777777,2.5555555555555554,9.75495186,4.79596005,816626.0970996098,6193

0.3,0.4,2.7777777777777777,2.7777777777777777,3.09457059,5.1132242,1996.3517023587915,11030

0.3,0.4,2.7777777777777777,3.0,2.97792488,13.32231613,1987.9727990983038,11574

0.3,0.4,3.0,1.0,1.15831180e-09,7.38462193e-09,0.9999999976833819,5033

0.3,0.4,3.0,1.2222222222222223,9.50322718e-09,-1.10765228e-08,0.999999980993558,5184

0.3,0.4,3.0,1.4444444444444444,-5.56762225e-09,6.39349685e-09,1.0000000111352487,5906

0.3,0.4,3.0,1.6666666666666665,4.77738313e-09,-3.47832208e-09,0.9999999904452349,9365

0.3,0.4,3.0,1.8888888888888888,3.03997165,4.29539701,2450.483367832822,5198

0.3,0.4,3.0,2.111111111111111,3.32860126,4.74809167,4014.2048744381523,9150

0.3,0.4,3.0,2.333333333333333,-3.30169899,4.38181326,4268.766135730454,5023

0.3,0.4,3.0,2.5555555555555554,9.21215122,4.26294221,649716.1392970238,7969

0.3,0.4,3.0,2.7777777777777777,9.36672635,-4.03580615,842268.4110449036,9873

0.3,0.4,3.0,3.0,0.61013419,9.60603464,8526.404513444633,5003

0.3,0.45666666666666667,1.0,1.0,-4.44036959e-09,-2.74191041e-09,1.00000000888074,5582

0.3,0.45666666666666667,1.0,1.2222222222222223,8.47907934e-09,-1.05583893e-08,0.9999999830418526,6290

0.3,0.45666666666666667,1.0,1.4444444444444444,1.35050402e-09,9.93695563e-09,0.9999999972990018,5051

0.3,0.45666666666666667,1.0,1.6666666666666665,3.13825973,4.43639552,2933.848096854272,14491

0.3,0.45666666666666667,1.0,1.8888888888888888,1.76601154e-09,-1.43442631e-08,0.9999999964679974,5200

0.3,0.45666666666666667,1.0,2.111111111111111,6.98353177e-09,4.94392661e-09,0.9999999860329389,5654

0.3,0.45666666666666667,1.0,2.333333333333333,3.90859818e-09,-1.08332481e-08,0.9999999921828153,5063

0.3,0.45666666666666667,1.0,2.5555555555555554,-2.63402161e-10,1.20557793e-08,1.0000000005268188,5057

0.3,0.45666666666666667,1.0,2.7777777777777777,-2.73488940e-09,-1.31531314e-08,1.0000000054697962,7006

0.3,0.45666666666666667,1.0,3.0,-1.04858085e-08,1.21207612e-08,1.0000000209716315,5163

