learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.4,2.7777777777777777,1.4444444444444444,1.37823306e-162,5.71059043e-163,1.0,5413

0.3,0.4,2.7777777777777777,1.6666666666666665,-1.05970223e-162,-1.01467005e-162,1.0,5417

0.3,0.4,2.7777777777777777,1.8888888888888888,-1.23169211e-162,1.20265404e-162,1.0,5414

0.3,0.4,2.7777777777777777,2.111111111111111,1.18188768e-162,-1.01811969e-162,1.0,5411

0.3,0.4,2.7777777777777777,2.333333333333333,-3.69028690e-163,-1.26551972e-162,1.0,5409

0.3,0.4,2.7777777777777777,2.5555555555555554,-7.54540345e-163,3.14755555e-163,1.0,5413

0.3,0.4,2.7777777777777777,2.7777777777777777,-9.00978740e-163,-1.18744088e-162,1.0,5408

0.3,0.4,2.7777777777777777,3.0,-6.56493330e-163,-9.67888896e-163,1.0,5648

0.3,0.4,3.0,1.0,1.18259047e-162,1.06623887e-162,1.0,5416

0.3,0.4,3.0,1.2222222222222223,-4.07068118e-163,1.29674681e-162,1.0,5412

0.3,0.4,3.0,1.4444444444444444,-6.31806684e-163,-1.18908638e-163,1.0,5420

0.3,0.4,3.0,1.6666666666666665,4.96783087e-163,1.07939260e-162,1.0,5414

0.3,0.4,3.0,1.8888888888888888,-9.25226311e-163,-7.03177974e-163,1.0,5416

0.3,0.4,3.0,2.111111111111111,-7.14963977e-163,1.08283083e-163,1.0,5415

0.3,0.4,3.0,2.333333333333333,-5.29131340e-163,1.19128934e-162,1.0,5410

0.3,0.4,3.0,2.5555555555555554,-9.89289244e-163,9.29582765e-163,1.0,5410

0.3,0.4,3.0,2.7777777777777777,7.58998410e-163,-4.17967656e-163,1.0,5411

0.3,0.4,3.0,3.0,-6.41057958e-163,3.15446361e-163,1.0,5417

0.3,0.45666666666666667,1.0,1.0,1.45626770e-162,-1.21553248e-162,1.0,5435

0.3,0.45666666666666667,1.0,1.2222222222222223,-8.53149307e-163,-1.02525799e-162,1.0,5461

0.3,0.45666666666666667,1.0,1.4444444444444444,-7.45963494e-165,1.56455383e-162,1.0,5494

0.3,0.45666666666666667,1.0,1.6666666666666665,-8.19729431e-163,-1.68190278e-163,1.0,5489

0.3,0.45666666666666667,1.0,1.8888888888888888,8.14667486e-163,-7.52222146e-163,1.0,5496

